RG_TOL	1990	1	1	00	01	20.86
RG_TOL	1990	1	1	00	02	20.86
RG_TOL	1990	1	1	00	03	20.86
RG_TOL	1990	1	1	00	04	20.86
RG_TOL	1990	1	1	00	05	20.86
RG_TOL	1990	1	1	00	06	29.33
RG_TOL	1990	1	1	00	07	29.33
RG_TOL	1990	1	1	00	08	29.33
RG_TOL	1990	1	1	00	09	29.33
RG_TOL	1990	1	1	00	10	29.33
RG_TOL	1990	1	1	00	11	115.43
RG_TOL	1990	1	1	00	12	115.43
RG_TOL	1990	1	1	00	13	115.43
RG_TOL	1990	1	1	00	14	115.43
RG_TOL	1990	1	1	00	15	115.43
RG_TOL	1990	1	1	00	16	39.76
RG_TOL	1990	1	1	00	17	39.76
RG_TOL	1990	1	1	00	18	39.76
RG_TOL	1990	1	1	00	19	39.76
RG_TOL	1990	1	1	00	20	39.76
RG_TOL	1990	1	1	00	21	24.12
RG_TOL	1990	1	1	00	22	24.12
RG_TOL	1990	1	1	00	23	24.12
RG_TOL	1990	1	1	00	24	24.12
RG_TOL	1990	1	1	00	25	24.12
RG_TOL	1990	1	1	00	26	18.58
RG_TOL	1990	1	1	00	27	18.58
RG_TOL	1990	1	1	00	28	18.58
RG_TOL	1990	1	1	00	29	18.58
RG_TOL	1990	1	1	00	30	18.58

