RG_CAM	1990	1	1	00	01	45.92
RG_CAM	1990	1	1	00	02	45.92
RG_CAM	1990	1	1	00	03	45.92
RG_CAM	1990	1	1	00	04	45.92
RG_CAM	1990	1	1	00	05	45.92
RG_CAM	1990	1	1	00	06	65.13
RG_CAM	1990	1	1	00	07	65.13
RG_CAM	1990	1	1	00	08	65.13
RG_CAM	1990	1	1	00	09	65.13
RG_CAM	1990	1	1	00	10	65.13
RG_CAM	1990	1	1	00	11	268.64
RG_CAM	1990	1	1	00	12	268.64
RG_CAM	1990	1	1	00	13	268.64
RG_CAM	1990	1	1	00	14	268.64
RG_CAM	1990	1	1	00	15	268.64
RG_CAM	1990	1	1	00	16	88.96
RG_CAM	1990	1	1	00	17	88.96
RG_CAM	1990	1	1	00	18	88.96
RG_CAM	1990	1	1	00	19	88.96
RG_CAM	1990	1	1	00	20	88.96
RG_CAM	1990	1	1	00	21	53.29
RG_CAM	1990	1	1	00	22	53.29
RG_CAM	1990	1	1	00	23	53.29
RG_CAM	1990	1	1	00	24	53.29
RG_CAM	1990	1	1	00	25	53.29
RG_CAM	1990	1	1	00	26	40.78
RG_CAM	1990	1	1	00	27	40.78
RG_CAM	1990	1	1	00	28	40.78
RG_CAM	1990	1	1	00	29	40.78
RG_CAM	1990	1	1	00	30	40.78

                                      
