RG_SOL	1990	1	1	00	01	17.67
RG_SOL	1990	1	1	00	02	17.67
RG_SOL	1990	1	1	00	03	17.67
RG_SOL	1990	1	1	00	04	17.67
RG_SOL	1990	1	1	00	05	17.67
RG_SOL	1990	1	1	00	06	27.14
RG_SOL	1990	1	1	00	07	27.14
RG_SOL	1990	1	1	00	08	27.14
RG_SOL	1990	1	1	00	09	27.14
RG_SOL	1990	1	1	00	10	27.14
RG_SOL	1990	1	1	00	11	185.78
RG_SOL	1990	1	1	00	12	185.78
RG_SOL	1990	1	1	00	13	185.78
RG_SOL	1990	1	1	00	14	185.78
RG_SOL	1990	1	1	00	15	185.78
RG_SOL	1990	1	1	00	16	39.81
RG_SOL	1990	1	1	00	17	39.81
RG_SOL	1990	1	1	00	18	39.81
RG_SOL	1990	1	1	00	19	39.81
RG_SOL	1990	1	1	00	20	39.81
RG_SOL	1990	1	1	00	21	21.21
RG_SOL	1990	1	1	00	22	21.21
RG_SOL	1990	1	1	00	23	21.21
RG_SOL	1990	1	1	00	24	21.21
RG_SOL	1990	1	1	00	25	21.21
RG_SOL	1990	1	1	00	26	15.28
RG_SOL	1990	1	1	00	27	15.28
RG_SOL	1990	1	1	00	28	15.28
RG_SOL	1990	1	1	00	29	15.28
RG_SOL	1990	1	1	00	30	15.28



