RG_CAE	1990	1	1	00	01	21.39
RG_CAE	1990	1	1	00	02	21.39
RG_CAE	1990	1	1	00	03	21.39
RG_CAE	1990	1	1	00	04	21.39
RG_CAE	1990	1	1	00	05	21.39
RG_CAE	1990	1	1	00	06	29.69
RG_CAE	1990	1	1	00	07	29.69
RG_CAE	1990	1	1	00	08	29.69
RG_CAE	1990	1	1	00	09	29.69
RG_CAE	1990	1	1	00	10	29.69
RG_CAE	1990	1	1	00	11	231.33
RG_CAE	1990	1	1	00	12	231.33
RG_CAE	1990	1	1	00	13	231.33
RG_CAE	1990	1	1	00	14	231.33
RG_CAE	1990	1	1	00	15	231.33
RG_CAE	1990	1	1	00	16	44.22
RG_CAE	1990	1	1	00	17	44.22
RG_CAE	1990	1	1	00	18	44.22
RG_CAE	1990	1	1	00	19	44.22
RG_CAE	1990	1	1	00	20	44.22
RG_CAE	1990	1	1	00	21	20.61
RG_CAE	1990	1	1	00	22	20.61
RG_CAE	1990	1	1	00	23	20.61
RG_CAE	1990	1	1	00	24	20.61
RG_CAE	1990	1	1	00	25	20.61
RG_CAE	1990	1	1	00	26	16.35
RG_CAE	1990	1	1	00	27	16.35
RG_CAE	1990	1	1	00	28	16.35
RG_CAE	1990	1	1	00	29	16.35
RG_CAE	1990	1	1	00	30	16.35

